1;0.814724;0.0825237
2;0.135477;0.0114714
1;0.905792;0.0847185
3;0.835009;0.053377
2;0.126987;0.0125249
2;0.968868;0.0652581
2;0.913376;0.0583811
1;0.221034;0.0222404
1;0.632359;0.0609271
1;0.0975404;0.00901323
2;0.547221;0.0456221
3;0.278498;0.0209528
1;0.188382;0.0216259
2;0.546881;0.0443345
2;0.992881;0.0649655
3;0.957507;0.0600199
1;0.996461;0.0923271
3;0.964889;0.0355554
4;0.967695;0.0479047
1;0.157613;0.0167974
1;0.725839;0.0675992
3;0.308167;0.02186
1;0.236597;0.032985
2;0.780137;0.0637164
1;0.812123;0.0938918
3;0.204209;0.0190535
2;0.442556;0.0507507
2;0.593627;0.0555507
2;0.216546;0.0213071
1;0.188624;0.0240583
1;0.333152;0.0413557
1;0.843337;0.0436093
2;0.232444;0.0245266
3;0.012556;0.000965844
1;0.552634;0.0690725
2;0.838597;0.0694237
2;0.739179;0.0655018
3;0.743474;0.0664676
1;0.10719;0.0134633
3;0.215508;0.0155413
4;0.639535;0.0405069
1;0.657839;0.0684579
1;0.413333;0.0483507
3;0.809428;0.0714432
1;0.359177;0.0439654
2;0.101663;0.00924355
1;0.738176;0.0775464
3;0.584037;0.0419762
2;0.831071;0.0742994
2;0.808678;0.0625987
2;0.771358;0.0592348
1;0.527763;0.0542035
1;0.378245;0.0422395
1;0.231047;0.0193061
2;0.384184;0.0378225
3;0.62603;0.0448722
1;0.715155;0.0799158
2;0.435992;0.0389341
2;0.25229;0.0243374
3;0.499702;0.0363892
1;0.995023;0.100597
3;0.448532;0.0238402
4;0.775689;0.046598
1;0.130713;0.017434
1;0.0772355;0.00941906
3;0.706622;0.0552273
1;0.879433;0.107859
2;0.684706;0.0549853
1;0.770679;0.0947801
3;0.45088;0.0423754
2;0.409931;0.0478006
2;0.429741;0.0453666
2;0.134083;0.0146041
1;0.378638;0.0445161
1;0.652056;0.0808211
1;0.613959;0.0393255
2;0.88319;0.0841936
3;0.109848;0.0102346
1;0.835816;0.102317
2;0.183255;0.0229326
2;0.419056;0.0455132
3;0.238256;0.0239589
1;0.182858;0.0239003
3;0.370964;0.0248387
4;0.385561;0.0316129
1;0.197549;0.0278592
1;0.169818;0.0229912
3;0.0671336;0.00721408
1;0.0362384;0.00647126
2;0.134777;0.0151386
1;0.544805;0.0789728
3;0.0590576;0.00764253
2;0.00390687;0.000790606
2;0.810777;0.080964
2;0.994491;0.0823402
1;0.141635;0.0214342
1;0.991649;0.121929
1;0.982371;0.0504817
2;0.357768;0.0468215
3;0.0436356;0.00483148
1;0.469273;0.0756347
2;0.559445;0.0641562
2;0.108004;0.0137624
3;0.711966;0.0734678
1;0.365876;0.053527
3;0.525961;0.033469
4;0.275386;0.0205558
1;0.226745;0.0360751
1;0.542041;0.0741413
3;0.295627;0.0373928
1;0.0822119;0.0139072
2;0.625939;0.0547797
1;0.250789;0.0412238
3;0.288991;0.0278144
2;0.356831;0.0431269
2;0.362548;0.0426585
2;0.164944;0.0200264
1;0.140754;0.0210511
1;0.714858;0.093427
1;0.939742;0.0485141
2;0.748513;0.079959
3;0.79236;0.0777339
1;0.0987405;0.016308
2;0.138885;0.0191187
2;0.267366;0.0353682
3;0.0337389;0.00292783
1;0.690696;0.0943347
3;0.768914;0.0374469
4;0.777836;0.0669594
1;0.431629;0.0585859
1;0.288295;0.0392036
3;0.637748;0.0655248
1;0.473859;0.0573562
2;0.327784;0.0281364
1;0.666135;0.0738691
3;0.86365;0.0556288
2;0.270868;0.0269946
2;0.085433;0.00819792
2;0.133857;0.0123262
1;0.440251;0.0442688
1;0.433002;0.0472259
1;0.720217;0.0389401
2;0.389016;0.0374762
3;0.329001;0.0238911
1;0.768605;0.0860782
2;0.361909;0.0330845
2;0.0560768;0.00685112
3;0.937051;0.065964
1;0.784647;0.0819792
3;0.0244267;0.0017567
4;0.906571;0.0568877
1;0.691544;0.0642073
1;0.777983;0.0792563
3;0.926265;0.0696238
1;0.00884031;0.001229
2;0.29207;0.0272137
1;0.335037;0.0452098
3;0.693845;0.0552174
2;0.979346;0.0893369
2;0.820192;0.0733013
2;0.332546;0.0312811
1;0.695444;0.0655176
1;0.516119;0.0579388
1;0.68437;0.0401475
2;0.997931;0.090127
