1;0.111771;1
1;0.724699;1
1;0.848183;1
1;0.718046;1
2;0.864858;1
1;0.416176;1
2;0.264893;1
1;0.522699;1
1;0.57633;1
1;0.970528;1
2;0.374834;1
1;0.645797;1
1;0.659831;1
1;0.87934;1
1;0.776761;1
1;0.978959;1
1;0.688423;1
2;0.635204;1
1;0.76323;1
1;0.699205;1
1;0.962416;1
2;0.827847;1
1;0.667547;1
2;0.186302;1
1;0.53209;1
1;0.340161;1
1;0.927777;1
1;0.859749;1
1;0.547946;1
2;0.776921;1
1;0.338459;1
1;0.994906;1
1;0.723776;1
1;0.305174;1
2;0.596381;1
1;0.688986;1
1;0.919526;1
1;0.991747;1
1;0.309598;1
2;0.467723;1
1;0.776781;1
1;0.848487;0.5
1;0.814904;0.5
2;0.689309;1
2;0.791062;1
1;0.880244;1
1;0.990005;1
2;0.66061;1
2;0.823316;0.5
1;0.442945;0.5
2;0.687833;1
1;0.35635;1
1;0.221155;1
1;0.503785;1
2;0.116478;1
2;0.487756;1
2;0.276951;1
1;0.146168;1
1;0.309881;1
1;0.670647;1
1;0.215987;0.5
1;0.662331;0.5
1;0.818794;1
2;0.283675;1
1;0.760801;1
1;0.397247;1
1;0.388557;0.5
1;0.372856;0.5
1;0.895858;1
2;0.564312;1
1;0.514382;1
1;0.844664;1
2;0.464598;1
1;0.922982;1
2;0.681592;0.5
1;0.223656;0.5
1;0.104397;1
1;0.207201;1
1;0.87212;1
1;0.425646;1
1;0.44088;1
1;0.755763;1
1;0.191525;1
1;0.785678;1
2;0.901257;1
1;0.896095;1
1;0.828882;1
2;0.112736;1
1;0.885132;1
2;0.737368;0.5
1;0.272795;0.5
1;0.360211;1
1;0.844487;1
2;0.753213;0.5
1;0.618366;0.5
1;0.633641;1
1;0.353756;1
1;0.240712;1
