1;0.814724;0.0812578
2;0.135477;0.0116357
1;0.905792;0.0802
3;0.835009;0.0547168
2;0.126987;0.0112511
2;0.968868;0.0771228
2;0.913376;0.0591403
1;0.221034;0.0225022
1;0.632359;0.0609674
1;0.0975404;0.00846235
2;0.547221;0.0497163
3;0.278498;0.0164439
1;0.188382;0.0184633
2;0.546881;0.0430811
3;0.992881;0.0714492
1;0.957507;0.0915473
3;0.996461;0.0626983
4;0.964889;0.0426964
1;0.967695;0.0985672
1;0.157613;0.0162516
3;0.308167;0.021829
1;0.250003;0.0314459
2;0.334972;0.033761
1;0.305863;0.0356902
3;0.380984;0.0329893
2;0.472565;0.0450468
2;0.790972;0.0819909
2;0.228938;0.020353
1;0.318467;0.0376194
1;0.872759;0.101862
1;0.503571;0.0666538
2;0.74132;0.0756246
3;0.209042;0.013215
1;0.409232;0.04823
2;0.437823;0.0403202
3;0.863789;0.0735025
1;0.258334;0.0320247
3;0.450429;0.038584
4;0.450867;0.0249831
1;0.650381;0.0813157
1;0.177359;0.0235362
3;0.747224;0.0612521
1;0.547884;0.0596885
2;0.545796;0.0450808
1;0.423001;0.0425655
3;0.989822;0.0738125
2;0.232368;0.0192512
2;0.505119;0.0452743
2;0.972108;0.0682016
1;0.589833;0.0627842
1;0.646673;0.0694592
1;0.617119;0.0715875
2;0.266641;0.0216697
3;0.646571;0.037922
1;0.0345796;0.00464351
2;0.541104;0.0497243
3;0.499539;0.0369546
1;0.319473;0.0327948
3;0.70343;0.047983
4;0.542638;0.0276676
1;0.781941;0.0841637
1;0.887768;0.0947083
3;0.0726899;0.00406307
1;0.206314;0.0343066
2;0.154127;0.0198516
1;0.878175;0.136841
3;0.0850193;0.00838393
2;0.0294718;0.00269828
2;0.555541;0.076419
2;0.824848;0.0785391
1;0.1912;0.0313193
1;0.311594;0.0497254
1;0.104864;0.0174424
2;0.868317;0.1114
3;0.0700497;0.00655295
1;0.616848;0.0979088
2;0.112763;0.0132986
3;0.365739;0.0418233
1;0.482862;0.0760335
3;0.660941;0.0697697
4;0.334971;0.0272719
1;0.11432;0.0159969
1;0.242914;0.0359449
3;0.44229;0.0484726
1;0.482827;0.0671979
2;0.851726;0.0868772
1;0.201948;0.0282231
3;0.941848;0.0903331
2;0.97146;0.101181
2;0.457924;0.0559662
2;0.0619943;0.00556782
1;0.224226;0.030431
1;0.221637;0.0288951
1;0.19007;0.0287991
2;0.93638;0.094173
3;0.803718;0.0582701
1;0.365264;0.0494384
2;0.843901;0.0888932
3;0.544989;0.0536623
1;0.37327;0.0511664
3;0.414479;0.0388788
4;0.047083;0.00441586
1;0.109065;0.0144955
1;0.0397688;0.00489584
3;0.197452;0.0182394
1;0.833848;0.0811541
2;0.28454;0.0227733
1;0.595953;0.0537489
3;0.554821;0.0384059
2;0.84094;0.0656181
2;0.735753;0.0652321
2;0.926603;0.0574158
1;0.738571;0.0774872
1;0.925244;0.0917688
1;0.316858;0.0357039
2;0.479703;0.0402393
3;0.819477;0.0464151
1;0.0033504;0.000482486
2;0.955853;0.0765222
3;0.205016;0.0150536
1;0.875058;0.084821
3;0.379441;0.0251858
4;0.964593;0.0396603
1;0.147902;0.0150536
1;0.348211;0.032423
3;0.527411;0.0348355
1;0.824714;0.0818382
2;0.369122;0.0307013
1;0.384316;0.0380888
3;0.849334;0.0589082
2;0.82082;0.0663916
2;0.659755;0.0587163
2;0.879575;0.0588122
1;0.786756;0.0743548
1;0.719168;0.0696537
1;0.814774;0.0856759
2;0.893149;0.0695577
3;0.944678;0.0486424
1;0.0285697;0.00278231
2;0.683378;0.0536314
3;0.613126;0.0448048
1;0.42039;0.0363619
3;0.0282141;0.0034539
4;0.187747;0.00949823
1;0.20678;0.0198599
1;0.711705;0.0731075
3;0.221061;0.0151588
1;0.895228;0.091573
2;0.82563;0.0618814
1;0.841337;0.0845585
3;0.305427;0.0190257
2;0.0256327;0.00278659
2;0.492668;0.0399731
2;0.95775;0.0595753
1;0.215605;0.0210435
1;0.377475;0.0414144
1;0.0888624;0.00960892
2;0.346888;0.0288268
3;0.919162;0.0489094
1;0.577127;0.0578457
2;0.730798;0.0607284
3;0.987619;0.0665898
1;0.676374;0.0676468
3;0.914759;0.0547708
4;0.316635;0.0148938
1;0.815973;0.0763909
1;0.7967;0.0768713
3;0.257396;0.015086
1;0.971648;0.104185
2;0.52173;0.0384653
1;0.377357;0.0385619
3;0.922217;0.0594375
2;0.0491635;0.00347927
2;0.972942;0.0875616
2;0.677603;0.049193
1;0.904473;0.0950034
1;0.414308;0.0409781
1;0.780848;0.0842756
2;0.691939;0.0537354
3;0.446109;0.0282207
1;0.074719;0.00850488
2;0.0381267;0.00299604
3;0.10097;0.00686189
1;0.627869;0.0608872
3;0.705757;0.0452305
4;0.932211;0.0450372
1;0.623613;0.0628201
1;0.231929;0.0230985
3;0.95379;0.0614671
1;0.196848;0.0230567
2;0.879772;0.0725752
1;0.645488;0.065376
3;0.45672;0.0343419
2;0.119957;0.0121607
2;0.520838;0.0484483
2;0.181814;0.0155657
1;0.956222;0.103512
1;0.269979;0.0269481
1;0.895127;0.0988423
2;0.246705;0.0210137
3;0.700404;0.045627
1;0.521833;0.0527289
2;0.645238;0.0535071
3;0.108859;0.00836657
1;0.67435;0.0770503
3;0.421106;0.0307423
4;0.503701;0.0296721
