2;0.814724;0.276699
1;0.135477;0.0752427
1;0.905792;0.32767
1;0.835009;0.320388
2;0.0244038;0.0539216
1;0.291636;0.286765
1;0.391589;0.328431
1;0.554968;0.330882
2;0.336002;0.199501
1;0.635199;0.34414
1;0.372313;0.249377
1;0.336008;0.206983
2;0.371358;0.2657
1;0.669974;0.379227
1;0.1846;0.135266
1;0.288889;0.219807
2;0.877737;0.451613
1;0.154675;0.200993
1;0.264386;0.290323
1;0.0270264;0.057072
2;0.778965;0.301471
1;0.906266;0.313726
1;0.344546;0.164216
1;0.535618;0.220588
2;0.099053;0.108889
1;0.802721;0.417778
1;0.0568234;0.0555556
1;0.663366;0.417778
2;0.274958;0.105651
1;0.975481;0.361179
1;0.877199;0.373464
1;0.416573;0.159705
2;0.752108;0.291667
1;0.989782;0.321078
1;0.731525;0.289216
1;0.186277;0.0980392
2;0.127625;0.136139
1;0.298817;0.247525
1;0.827804;0.475248
1;0.15663;0.141089
2;0.743342;0.260369
1;0.665784;0.35023
1;0.561274;0.271889
1;0.226091;0.117512
2;0.318708;0.191898
1;0.278169;0.183369
1;0.455839;0.253731
1;0.679018;0.371002
2;0.845067;0.248768
1;0.847484;0.342365
1;0.681415;0.283251
1;0.322367;0.125616
2;0.371404;0.174118
1;0.649173;0.343529
1;0.158098;0.122353
1;0.824022;0.36
2;0.322737;0.218009
1;0.146491;0.14455
1;0.177875;0.123223
1;0.832276;0.514218
2;0.673477;0.229469
1;0.570878;0.224638
1;0.996191;0.323671
1;0.541199;0.222222
2;0.245681;0.109974
1;0.491026;0.230179
1;0.995588;0.360614
1;0.857437;0.299233
2;0.542486;0.255422
1;0.81688;0.390361
1;0.233854;0.139759
1;0.39773;0.214458
2;0.0511731;0.0574413
1;0.129449;0.133159
1;0.946812;0.467363
1;0.551096;0.342037
2;0.42771;0.405152
1;0.218191;0.255269
1;0.0590287;0.100703
1;0.191141;0.238876
2;0.0298933;0.0251256
1;0.411172;0.273869
1;0.424955;0.288945
1;0.757791;0.41206
2;0.404969;0.296296
1;0.436135;0.355556
1;0.0111827;0.0246914
1;0.396358;0.323457
2;0.778873;0.271715
1;0.527003;0.216036
1;0.868569;0.30735
1;0.558144;0.2049
2;0.660782;0.219753
1;0.990595;0.345679
1;0.191809;0.0864198
1;0.862472;0.348148
2;0.96087;0.318519
1;0.802235;0.367901
1;0.246329;0.128395
1;0.316275;0.185185
2;0.365712;0.152425
1;0.835427;0.364896
1;0.230312;0.0969977
1;0.798414;0.385681
2;0.17593;0.150235
1;0.44825;0.35446
1;0.291264;0.2723
1;0.284381;0.223005
2;0.844768;0.351499
1;0.656076;0.356948
1;0.0543866;0.0572207
1;0.320927;0.234332
2;0.356658;0.201995
1;0.113771;0.112219
1;0.283382;0.204489
1;0.824918;0.481297
2;0.703624;0.3
1;0.167613;0.125
1;0.275536;0.159091
1;0.945493;0.415909
2;0.280937;0.143198
1;0.829984;0.389021
1;0.229796;0.138425
1;0.550479;0.329356
2;0.565484;0.2525
1;0.220192;0.1325
1;0.734739;0.3775
1;0.435763;0.2375
2;0.456984;0.276486
1;0.908529;0.51938
1;0.111253;0.105943
1;0.170618;0.0981912
2;0.341745;0.293976
1;0.131713;0.187952
1;0.645731;0.46988
1;0.0339276;0.0481928
2;0.622891;0.221649
1;0.513068;0.175258
1;0.935663;0.306701
1;0.957581;0.296392
2;0.520529;0.207595
1;0.347399;0.151899
1;0.923991;0.321519
1;0.978877;0.318987
2;0.397076;0.266169
1;0.474918;0.455224
1;0.0613387;0.11194
1;0.0775736;0.166667
2;0.547987;0.230047
1;0.351492;0.199531
1;0.610479;0.288732
1;0.6086;0.28169
2;0.292301;0.317422
1;0.264947;0.295943
1;0.151233;0.176611
1;0.182682;0.210024
2;0.896915;0.322115
1;0.854838;0.326923
1;0.32212;0.170673
1;0.30585;0.180288
2;0.942834;0.248768
1;0.359603;0.150246
1;0.525915;0.20936
1;0.93689;0.391626
2;0.439234;0.166667
1;0.882991;0.345588
1;0.312475;0.125
1;0.980096;0.362745
2;0.43876;0.287736
1;0.160203;0.15566
1;0.161145;0.153302
1;0.573721;0.403302
2;0.469669;0.187166
1;0.930685;0.320856
1;0.852551;0.294118
1;0.694439;0.197861
2;0.931979;0.291667
1;0.780443;0.326389
1;0.234882;0.136574
1;0.499788;0.24537
2;0.641991;0.208556
1;0.42733;0.171123
1;0.818972;0.320856
1;0.839798;0.299465
2;0.338264;0.208122
1;0.162358;0.104061
1;0.653795;0.335025
1;0.617923;0.352792
2;0.0121478;0.0477387
1;0.267574;0.30402
1;0.418635;0.407035
1;0.246024;0.241206
2;0.452622;0.166667
1;0.893647;0.358108
1;0.224514;0.128378
1;0.847871;0.346847
2;0.744365;0.346604
1;0.582097;0.323185
1;0.328164;0.222482
1;0.158779;0.107728
2;0.0151526;0.040404
1;0.668011;0.308081
1;0.759319;0.318182
1;0.793439;0.333333
2;0.484126;0.204276
1;0.375547;0.254157
1;0.96309;0.475059
1;0.0649187;0.0665083
2;0.00269114;0.0292793
1;0.60093;0.382883
1;0.678276;0.387387
1;0.235397;0.20045
2;0.946443;0.402878
1;0.57252;0.326139
1;0.436721;0.261391
1;0.0124864;0.00959233
2;0.202171;0.0980392
1;0.761115;0.303922
1;0.490223;0.220588
1;0.983266;0.377451
2;0.261927;0.248804
1;0.143318;0.191388
1;0.0562838;0.069378
1;0.890403;0.490431
2;0.0613763;0.0394089
1;0.670944;0.317734
1;0.418151;0.23399
1;0.805467;0.408867
2;0.757685;0.258373
1;0.533692;0.217703
1;0.808655;0.311005
1;0.482579;0.212919
2;0.800389;0.245863
1;0.528271;0.205674
1;0.991527;0.356974
1;0.58695;0.191489
2;0.350828;0.171642
1;0.471974;0.196517
1;0.623891;0.360697
1;0.641105;0.271144
2;0.720379;0.288177
1;0.169905;0.105911
1;0.9928;0.386699
1;0.432683;0.219212
2;0.157656;0.101351
1;0.713929;0.331081
1;0.551995;0.231982
1;0.832531;0.335586
